timestamp,username,ip_address,location,incident_type,risk_score,severity,ml_anomaly_score,is_ml_anomaly,reasons,recommended_action,decision_method,action_executed,action_type,action_details,action_timestamp,ticket_generated,ticket_id,ticket_path,timeline
2025-02-15 07:33:00,mpeterson,54.50.169.76,"Lake Josephberg, Russian Federation",Brute Force Attempt,61.59,MEDIUM,30.89,0,"['High number of failed login attempts', 'Expired token usage detected', 'Suspicious activity flag detected', 'High threat level detected', 'ML anomaly model did not strongly confirm behavioral abnormality']",Temporarily block source IP for 15 minutes and enforce CAPTCHA or account lockout.,Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,Temporary IP Block,Source IP 54.50.169.76 was added to simulated block list.,2026-07-03T12:40:33.309382+00:00,False,,,[]
2025-02-15 08:49:00,james00,193.35.155.253,"West Brittany, Australia",Possible Brute Force Success,71.55,MEDIUM,40.48,0,"['High number of failed login attempts', 'Device change detected', 'Expired token usage detected', 'Suspicious activity flag detected', 'High threat level detected', 'ML anomaly model did not strongly confirm behavioral abnormality']","Force password reset, terminate active sessions, and escalate to L2 analyst.",Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,Force Password Reset,Password reset was simulated for user james00.,2026-07-03T12:40:33.313942+00:00,False,,,[]
2025-02-15 09:54:00,parkerluke,14.130.222.87,"Christopherland, Liberia",Brute Force Attempt,61.82,MEDIUM,33.19,0,"['High number of failed login attempts', 'Expired token usage detected', 'Suspicious activity flag detected', 'High threat level detected', 'ML anomaly model did not strongly confirm behavioral abnormality']",Temporarily block source IP for 15 minutes and enforce CAPTCHA or account lockout.,Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,Temporary IP Block,Source IP 14.130.222.87 was added to simulated block list.,2026-07-03T12:40:33.318294+00:00,False,,,[]
2025-02-15 10:17:00,parkerkim,146.252.69.54,"North Jameshaven, Albania",Possible Brute Force Success,59.78,MEDIUM,12.84,0,"['High number of failed login attempts', 'Expired token usage detected', 'Suspicious activity flag detected', 'High threat level detected', 'ML anomaly model did not strongly confirm behavioral abnormality']","Force password reset, terminate active sessions, and escalate to L2 analyst.",Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,Force Password Reset,Password reset was simulated for user parkerkim.,2026-07-03T12:40:33.322101+00:00,False,,,[]
2025-02-15 12:41:00,vincentjoshua,157.225.10.229,"Georgeview, Central African Republic",Possible Brute Force Success,62.25,MEDIUM,37.49,0,"['High number of failed login attempts', 'MFA is disabled', 'Expired token usage detected', 'High threat level detected', 'ML anomaly model did not strongly confirm behavioral abnormality']","Force password reset, terminate active sessions, and escalate to L2 analyst.",Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,Force Password Reset,Password reset was simulated for user vincentjoshua.,2026-07-03T12:40:33.326571+00:00,False,,,[]
2025-02-15 13:35:00,clee,204.119.121.160,"Mckinneyfurt, Kazakhstan",Expired Session Abuse,55.27,MEDIUM,57.74,0,"['Expired token usage detected', 'Suspicious activity flag detected', 'High threat level detected', 'Blocked authentication attempt', 'ML anomaly model did not strongly confirm behavioral abnormality']",Invalidate expired tokens and investigate token reuse attempts.,Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,Session Revocation,Active session revocation was simulated for user clee.,2026-07-03T12:40:33.330055+00:00,False,,,[]
2025-02-15 13:45:00,thomascraig,117.37.69.106,"South Ashleyhaven, Netherlands",Brute Force Attempt,62.53,MEDIUM,40.29,0,"['High number of failed login attempts', 'MFA is disabled', 'High threat level detected', 'Blocked authentication attempt', 'ML anomaly model did not strongly confirm behavioral abnormality']",Temporarily block source IP for 15 minutes and enforce CAPTCHA or account lockout.,Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,Temporary IP Block,Source IP 117.37.69.106 was added to simulated block list.,2026-07-03T12:40:33.333841+00:00,False,,,[]
2025-02-15 15:28:00,manuel93,138.205.148.153,"Lisashire, Micronesia",Brute Force Attempt,70.74,MEDIUM,32.38,0,"['High number of failed login attempts', 'Expired token usage detected', 'Suspicious activity flag detected', 'High threat level detected', 'Blocked authentication attempt', 'ML anomaly model did not strongly confirm behavioral abnormality']",Temporarily block source IP for 15 minutes and enforce CAPTCHA or account lockout.,Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,Temporary IP Block,Source IP 138.205.148.153 was added to simulated block list.,2026-07-03T12:40:33.337736+00:00,False,,,[]
2025-02-15 15:49:00,egreene,76.206.255.178,"Woodwardmouth, Cameroon",Brute Force Attempt,82.66,HIGH,16.62,0,"['High number of failed login attempts', 'MFA is disabled', 'Expired token usage detected', 'Suspicious activity flag detected', 'High threat level detected', 'Blocked authentication attempt', 'ML anomaly model did not strongly confirm behavioral abnormality']",Temporarily block source IP for 15 minutes and enforce CAPTCHA or account lockout.,Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,Temporary IP Block,Source IP 76.206.255.178 was added to simulated block list.,2026-07-03T12:40:33.340447+00:00,True,SOC-AI-20260703124033340998-egreene-2108e27b,reports/tickets/SOC-AI-20260703124033340998-egreene-2108e27b.txt,[]
2025-02-15 15:51:00,richard58,198.12.249.223,"Michaelberg, Falkland Islands (Malvinas)",Possible Session Hijacking,55.71,MEDIUM,34.28,1,"['Device change detected', 'MFA is disabled', 'Expired token usage detected', 'Suspicious activity flag detected', 'High threat level detected', 'ML anomaly model confirmed abnormal authentication behavior']","Terminate suspicious session, revoke session tokens, and request MFA re-authentication.",Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,Session Revocation,Active session revocation was simulated for user richard58.,2026-07-03T12:40:33.344610+00:00,False,,,[]
2025-02-15 17:09:00,lisa81,199.140.239.78,"New Sara, Greece",Brute Force Attempt,57.01,MEDIUM,30.07,0,"['High number of failed login attempts', 'MFA is disabled', 'Suspicious activity flag detected', 'Blocked authentication attempt', 'ML anomaly model did not strongly confirm behavioral abnormality']",Temporarily block source IP for 15 minutes and enforce CAPTCHA or account lockout.,Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,Temporary IP Block,Source IP 199.140.239.78 was added to simulated block list.,2026-07-03T12:40:33.347560+00:00,False,,,[]
2025-02-15 17:11:00,andrewwilliamson,83.227.141.20,"Port Dawnton, Fiji",Possible Brute Force Success,77.02,HIGH,50.21,0,"['High number of failed login attempts', 'MFA is disabled', 'Expired token usage detected', 'Suspicious activity flag detected', 'High threat level detected', 'ML anomaly model did not strongly confirm behavioral abnormality']","Force password reset, terminate active sessions, and escalate to L2 analyst.",Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,Force Password Reset,Password reset was simulated for user andrewwilliamson.,2026-07-03T12:40:33.350418+00:00,True,SOC-AI-20260703124033350937-andrewwilliamson-e1dab082,reports/tickets/SOC-AI-20260703124033350937-andrewwilliamson-e1dab082.txt,[]
2025-02-15 17:30:00,michaelscott,165.54.103.125,"South Thomaston, Cyprus",Possible Brute Force Success,66.72,MEDIUM,37.2,0,"['High number of failed login attempts', 'MFA is disabled', 'Suspicious activity flag detected', 'High threat level detected', 'ML anomaly model did not strongly confirm behavioral abnormality']","Force password reset, terminate active sessions, and escalate to L2 analyst.",Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,Force Password Reset,Password reset was simulated for user michaelscott.,2026-07-03T12:40:33.354712+00:00,False,,,[]
2025-02-15 17:33:00,jnorris,189.203.217.97,"New Brianachester, Ethiopia",Brute Force Attempt,76.45,HIGH,44.54,0,"['High number of failed login attempts', 'MFA is disabled', 'Suspicious activity flag detected', 'High threat level detected', 'Blocked authentication attempt', 'ML anomaly model did not strongly confirm behavioral abnormality']",Temporarily block source IP for 15 minutes and enforce CAPTCHA or account lockout.,Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,Temporary IP Block,Source IP 189.203.217.97 was added to simulated block list.,2026-07-03T12:40:33.357135+00:00,True,SOC-AI-20260703124033357530-jnorris-436741da,reports/tickets/SOC-AI-20260703124033357530-jnorris-436741da.txt,[]
2025-02-15 17:52:00,taylorbooker,187.59.12.23,"New Philip, Burkina Faso",Brute Force Attempt,72.94,MEDIUM,54.37,0,"['High number of failed login attempts', 'Expired token usage detected', 'Suspicious activity flag detected', 'High threat level detected', 'Blocked authentication attempt', 'ML anomaly model did not strongly confirm behavioral abnormality']",Temporarily block source IP for 15 minutes and enforce CAPTCHA or account lockout.,Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,Temporary IP Block,Source IP 187.59.12.23 was added to simulated block list.,2026-07-03T12:40:33.361654+00:00,False,,,[]
2025-02-15 18:01:00,laura61,194.17.246.56,"Amyport, Maldives",Possible Session Hijacking,66.32,MEDIUM,75.8,1,"['Device change detected', 'MFA is disabled', 'Suspicious activity flag detected', 'High threat level detected', 'ML anomaly model confirmed abnormal authentication behavior']","Terminate suspicious session, revoke session tokens, and request MFA re-authentication.",Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,Session Revocation,Active session revocation was simulated for user laura61.,2026-07-03T12:40:33.365083+00:00,False,,,[]
2025-02-15 19:18:00,tanyaparks,196.32.255.30,"East Stephaniechester, Iran",Brute Force Attempt,66.04,MEDIUM,30.37,0,"['High number of failed login attempts', 'MFA is disabled', 'Suspicious activity flag detected', 'High threat level detected', 'ML anomaly model did not strongly confirm behavioral abnormality']",Temporarily block source IP for 15 minutes and enforce CAPTCHA or account lockout.,Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,Temporary IP Block,Source IP 196.32.255.30 was added to simulated block list.,2026-07-03T12:40:33.368355+00:00,False,,,[]
2025-02-15 19:21:00,munozjason,130.35.191.119,"Port Kimberlystad, Tonga",Brute Force Attempt,63.81,MEDIUM,53.06,0,"['High number of failed login attempts', 'MFA is disabled', 'High threat level detected', 'Blocked authentication attempt', 'ML anomaly model did not strongly confirm behavioral abnormality']",Temporarily block source IP for 15 minutes and enforce CAPTCHA or account lockout.,Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,Temporary IP Block,Source IP 130.35.191.119 was added to simulated block list.,2026-07-03T12:40:33.370760+00:00,False,,,[]
2025-02-15 19:32:00,douglaswallace,147.158.219.29,"Joannefort, Samoa",Brute Force Attempt,67.66,MEDIUM,46.57,0,"['High number of failed login attempts', 'MFA is disabled', 'Expired token usage detected', 'Suspicious activity flag detected', 'Blocked authentication attempt', 'ML anomaly model did not strongly confirm behavioral abnormality']",Temporarily block source IP for 15 minutes and enforce CAPTCHA or account lockout.,Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,Temporary IP Block,Source IP 147.158.219.29 was added to simulated block list.,2026-07-03T12:40:33.373718+00:00,False,,,[]
2025-02-15 19:38:00,smitherin,182.231.144.220,"Jacquelineside, Romania",Possible Brute Force Success,57.28,MEDIUM,30.71,1,"['High number of failed login attempts', 'Device change detected', 'MFA is disabled', 'Expired token usage detected', 'High threat level detected', 'ML anomaly model confirmed abnormal authentication behavior']","Force password reset, terminate active sessions, and escalate to L2 analyst.",Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,Force Password Reset,Password reset was simulated for user smitherin.,2026-07-03T12:40:33.376397+00:00,False,,,[]
2025-02-15 20:07:00,spowell,219.78.234.215,"West Erikafurt, Syrian Arab Republic",Brute Force Attempt,55.37,MEDIUM,40.92,1,"['High number of failed login attempts', 'Device change detected', 'MFA is disabled', 'Expired token usage detected', 'Blocked authentication attempt', 'ML anomaly model confirmed abnormal authentication behavior']",Temporarily block source IP for 15 minutes and enforce CAPTCHA or account lockout.,Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,Temporary IP Block,Source IP 219.78.234.215 was added to simulated block list.,2026-07-03T12:40:33.379555+00:00,False,,,[]
2025-02-15 20:46:00,blankenshiptrevor,140.171.216.188,"West Samanthafort, Libyan Arab Jamahiriya",Brute Force Attempt,60.23,MEDIUM,17.35,0,"['High number of failed login attempts', 'MFA is disabled', 'Expired token usage detected', 'High threat level detected', 'ML anomaly model did not strongly confirm behavioral abnormality']",Temporarily block source IP for 15 minutes and enforce CAPTCHA or account lockout.,Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,Temporary IP Block,Source IP 140.171.216.188 was added to simulated block list.,2026-07-03T12:40:33.383620+00:00,False,,,[]
